source_lang,target_lang,source_text,target_text
fr,ewo,"Pour prendre de bonnes décisions, il faut savoir comment Jéhovah voit les choses et réfléchir à l’effet positif ou négatif que nos actions auront sur les autres.","Mbol yi na o nòng abeng mintsigen, da sili na o tuene yem akia ya Yéhova a yen mam, o fasa fe é dzom (mbeng nge abé) é bot bevòk ba yi woren ai mimbòen mié."
fr,ewo,Comment pouvez-vous prendre des décisions qui plairont à Jéhovah ?,Akia afé o ne nòng mintsigen mia fû Yéhova nnem?
fr,ewo,Comment pouvez-vous éduquer votre conscience ?,Akia afé o ne yegele man mot woé ya nnem?
fr,ewo,Comment pouvez-vous montrer que vous tenez compte de la conscience des autres ?,Akia afé o ne lere na wò nòng ngab ai man mot ya nnem é bot bevòk?
fr,ewo,Comment prendre des décisions qui vous rapprocheront de Dieu ?,Akia afé o ne nòng mintsigen mia bò na o subu Zamba babi?
fr,ewo,"« Prenons des décisions qui honorent Dieu » ( La Tour de Garde , 15 avril 2011)","“Prenons des décisions qui honorent Dieu” ( La Tour de Garde, 15 avril 2011)"
fr,ewo,Jéhovah nous conseille de différentes façons. Lesquelles ?,Yéhova a leb bia ai abui mezen. Mefé?
fr,ewo,Jéhovah guide son peuple (9:50),Yéhova a tòngʼlò ayòng dié 9:50
fr,ewo,Ce qui a aidé un jeune homme à prendre une décision difficile.,É dzom é nga vòli ndomen zing na a nòng ntsigen o nga be ayié ya nòng.
fr,ewo,Jéhovah garantit tout ce qui est bon (5:46),Yéhova a yi bi ve é mam mese me ne mbeng 5:46
fr,ewo,"Comment prendre des décisions qui plaisent à Jéhovah, même quand la Bible ne donne pas d’instructions précises ?","Akia afé bi ne nòng ntsigen wò nyeb Yéhova a nnem, tò nde Bibel a kòbò ki dzam ya été a sang."
fr,ewo,"« Vous faut-il un commandement pour tout ? » ( La Tour de Garde , 1 er décembre 2003)","“Vous faut-il un commandement pour tout?” ( La Tour de Garde, 1 er décembre 2003)"
fr,ewo,"Comme une carte, notre conscience nous aide à prendre de bonnes décisions.","Ane carte, man mot waan ya nnem a vòli bia na bi nòng mimbembe mintsigen"
fr,ewo,Nous aimons que nos amis soient honnêtes. Jéhovah aussi veut que ses amis le soient. Mais ce n’est pas facile d’être honnête dans un monde où beaucoup de gens ne le sont pas. Quels avantages y a-t-il à être honnête en toutes choses ?,"Bia wog mbeng éyòng bemvoé baan be ne susuo. Yéhova fe a yi na bemvoé boé be tòbò susuo nala. Ve a seki ébugubu na mot a tòbò susuo émò dzi, amu abui bot ba dang ding nkòt. Nde, amu dzé bia yeane tòbò susuo a dzam ase?"
fr,ewo,"Quand nous sommes honnêtes, nous montrons à Jéhovah que nous l’aimons et le respectons. N’oublions pas que Jéhovah voit tout ce que nous pensons et faisons ( ). Quand nous choisissons d’être honnêtes, il le remarque et cela le rend heureux. Sa Parole déclare : « Jéhovah déteste la personne pleine de détours, mais il se fait l’ami intime des hommes droits » ( ).","Éyòng bi ne susuo, bia lere Yéhova na bia ding nyè. Te bia vuene na: Yéhova a yem é dzam ase bia tsog ai é di ase bia bò ( ). Éyòng bia tòb na bia bò susuo, Yéhova a yen ai nala a ve nyè mintak a nnem. Bibel a dzo na: “ékokòt mot é ne nyié abe Yéhova, ve betetele bebot be ne afiri dié” ( )."
fr,ewo,"Jéhovah nous demande : « Dites-vous la vérité l’un à l’autre » ( ). Qu’est-ce que cela signifie ? Quand nous parlons avec notre famille, nos collègues, nos frères et sœurs chrétiens ou les autorités, nous ne mentons pas et nous ne donnons pas de fausses informations. Une personne honnête ne vole pas et n’escroque pas les autres (lire et ). Et elle paie tout ce qu’elle doit à l’État ( ). En résumé, ‘nous nous conduisons bien en toutes choses’ ( ).","Yéhova a ve bia abéndé na: “Kareni bebela mina mina” ( ). Nde hm, nala a tilen ya? Yéhova a yi na bi kat bebela, na bi tòbò susuo éyòng bia lèè ai bot ya nda bot dzaan. Susuo mot ya dzib ki nge a dug é bot bevòk (Langʼa ). A yaane betoya be ngòmena ( ). Bia ve mengul asu yi na “bi nying mbeng a mam mese” ( )."
fr,ewo,"Si nous avons la réputation d’être honnêtes, les autres nous feront confiance. Nous contribuons à l’ambiance familiale et rassurante qui règne dans l’assemblée. Nous avons la conscience nette. Notre honnêteté peut aussi « rehausser [...] la beauté de l’enseignement de notre Sauveur, Dieu » , et donner envie à des gens qui ne font pas partie de l’assemblée de pratiquer eux aussi le vrai culte ( ).","Nge bot ba yem na o ne susuo, ba yi bi afiri ai wò. Nala a yi bò na énying dzaan ai babedzang ya akonda é bò hm ane énying nda bot. Nala a yi fe bò na nnem o bombo bia amieng. Susuo waan a ne dzam “dzamen ayegele Zamba, nkoré waan,” a ve fe é bot bevòk ngong ya ve Zamba mfang ékang ( )."
fr,ewo,"Parlons des effets de notre honnêteté sur Jéhovah et sur nous-mêmes, et voyons comment être honnête dans différents domaines.","Bi tam yen akia ya susuo waan a namba Yéhova ai biabeben, bia yi fe yen abui mezen bi ne bò susuo."
fr,ewo,"Lire et , et discuter de ces questions :","Langʼa , ai yalen minsili mi tsaa mi:"
fr,ewo,"À votre avis, pourquoi n’est-il pas sage de croire qu’on peut cacher la vérité ?","Mfaa woé, amu dzé a seki mbeng ya tsog na bi ne sòli é dzam a ne bebela?"
fr,ewo,"À votre avis, que ressent Jéhovah quand on choisit de dire la vérité même quand ce n’est pas facile ?","Wò yen ya, dzé Yéhova a woren éyòng bia tòb na bia kat bebela tò éyòng nala a seki ébugubu?"
fr,ewo,Beaucoup de gens pensent que l’honnêteté n’est pas toujours avantageuse. Mais voyons pourquoi nous devons être honnêtes tout le temps. Regarder la VIDÉO .,Abui da tsog na a lere susuo abog ase a seki ai nfi. Ve bi tam yen asu dzé bia yeane bò susuo abog ase. Bebege VIDÉO .
fr,ewo,VIDÉO : Ce qui favorise la joie : Une bonne conscience (2:32),VIDÉO: É mam ma sò ai mintak: Mbembe man mot ya nnem (2:32)
fr,ewo,Lire et discuter des façons d’être honnête...,Langʼa ai yene akia afé o ne tòbò susuo . . .
fr,ewo,"avec sa famille,",a nda bot.
fr,ewo,"au travail ou à l’école,",a nda bisié.
fr,ewo,dans d’autres situations.,a bitié bife.
fr,ewo,"Sur le moment, on peut avoir l’impression qu’être honnête nous cause des problèmes. Mais au bout du compte, c’est toujours la meilleure chose à faire. Lire et discuter de cette question :",Bi ne dzam tsog na a bò susuo wa yi bi sò ai mindzug. Ve a memana bia yi yen na a ne mbeng ya bò dò. Langʼa ai yalen a nsili hi:
fr,ewo,Comment l’honnêteté améliore-t-elle votre vie ?,Akia afé a lere susuo a ne dzam tséndé énying dzoé?
fr,ewo,"ON ENTEND PARFOIS : « Un petit mensonge, ce n’est pas très grave. »",ABUI BOT DA DZO NA: “A kat ban minnal wa dang ki abé.”
fr,ewo,"À votre avis, pourquoi Jéhovah déteste-t-il tous les mensonges ?",Mfaa woé asu dzé Zamba a fem minnal mekia mese?
fr,ewo,Jéhovah veut que ses amis soient honnêtes dans tout ce qu’ils disent et dans tout ce qu’ils font.,Yéhova a yi na bemvoé boé be lere susuo waba a mimbòen ai a minkòbò miaba mise.
fr,ewo,Citez quelques façons d’être honnête.,Langʼa mezen mezing ma sili na bi tòbò susuo
fr,ewo,Pourquoi n’est-il pas sage de croire qu’on peut cacher la vérité ?,Amu dzé a ne abé ya tsog na bi ne sòli bebela?
fr,ewo,Pourquoi voulez-vous être honnête tout le temps ?,Amu dzé a ne mbeng na o bò susuo abog ase?
fr,ewo,Comment des parents peuvent-ils apprendre à leurs enfants à être honnêtes ?,Akia afé bebondé be ne yegele bòn baba na be bò é mam me ne susuo?
fr,ewo,Sois véridique (1:44),Kara bebela 1:44
fr,ewo,Quels avantages y a-t-il à tenir ses promesses ?,Nfi mbé o ne nòng éyòng wò dzala meting moé?
fr,ewo,Tenir ses promesses procure des bienfaits (9:09),A dzali anyu doé a sò ai abui bemaa 9:09
fr,ewo,De bonnes raisons de payer nos impôts même si nous estimons qu’ils sont mal utilisés.,Abeng bamu ya yaane toya tò éyòng bia tsog na ba belen ai mòni té abé.
fr,ewo,"« Faut-il payer ses impôts ? » ( La Tour de Garde , 1 er septembre 2011)","“Faut-il payer ses impôts?” ( La Tour de Garde, 1 er septembre 2011)"
fr,ewo,Ce qui a incité un homme malhonnête à changer et à gagner sa vie honnêtement.,"É dzam a nga bò na mbe mot a tséndé, a vengʼen é mot a ne susuo?"
fr,ewo,"« J’ai découvert la miséricorde et le pardon de Jéhovah » ( La Tour de Garde , 1 er mai 2015)","“Jʼai découvert la miséricorde et le pardon de Jéhovah” ( La Tour de Garde, 1 er mai 2015)"
fr,ewo,"Quand un enfant dit la vérité, il fait plaisir à ses parents. Quand nous disons la vérité, nous faisons plaisir à Jéhovah.",Éyòng mòngò a kat bebela a ve bebondé boé nnem mintak. Éyòng bia kat bebela bia ve Yéhova nnem mintak
fr,ewo,Vous êtes-vous déjà inquiété au sujet du travail ou de l’argent ? Ce n’est pas toujours facile de gagner sa vie tout en rendant à Jéhovah le culte qu’il mérite. Mais les conseils de la Bible peuvent nous aider.,Dzam bò na wò kare sangʼen asu é dzam la bebe ésié ngeki mòni. A seki ébugubu na o dzeng na wò nying mbeng o vaa fe Yéhova ékang a yi. Ve melebega me ne a Bibel me ne bi vòli.
fr,ewo,"Dieu veut que nous prenions plaisir à travailler. La Bible dit qu’ « il n’y a rien de mieux pour un homme que [...] de trouver du plaisir dans son dur travail » ( ). Jéhovah travaille dur. En étant travailleurs comme lui, nous lui faisons plaisir et nous éprouvons un sentiment de satisfaction.","Zamba a yi na bi nòng nfi ya ésié bia bò. Bibel a dzo a na “tegè ai dzam da dang mbeng asu mot aloro na . . . a yen mintak a ésié dzié.” Yéhova a sié abui. Éyòng wò sié ane nyè, a ne mintak ai wò, wòmen o ntoa fe mintak."
fr,ewo,"Le travail est important, mais il ne devrait jamais être plus important que le culte que nous rendons à Jéhovah ( ). Dieu promet que si nous le faisons passer, lui, en premier dans notre vie, il nous donnera ce qu’il nous faut pour vivre.","Tò ane ésié é ne nfi, ya dang ki ai nfi aloro ékang bia ve Yéhova ( ). Zamba a ve bia ngaaga na a yi bi ve é mam bia yangʼen ai mò nge bia telé nyè osu énying dzaan."
fr,ewo,"La Bible dit que « l’argent est une protection » mais que ce n’est pas la source du vrai bonheur ( ). Elle nous conseille de ne pas aimer l’argent mais de nous ‘contenter de ce que nous avons’ (lire ). En suivant ce conseil, nous nous évitons les déceptions que connaissent ceux qui en veulent toujours plus. Nous ne nous endettons pas non plus inutilement ( ). Et nous ne tombons pas dans le piège des jeux d’argent ou des projets d’enrichissement rapide.","Bibel a dzo na “mòni a kala mot,” ve a seki nyè ve mfang mintak ( ). A leb fe bia na te bia ding mòni, ve na “bi taag ai abim bi bele” (Langʼa ). Éyòng bia tong melebega meté, bia saala mindzug é ba ba yi na ba bi abui mòni ba toben ai miè. Nde fe bia yi ki nyii a bikola ( ). Bia yi ki ku olam ya dò abia ngeki é hi ya dzeng na bi vol big."
fr,ewo,"Jéhovah est un Dieu généreux, et nous l’imiterons en étant « généreux, prêts à partager » ( ). Nous pouvons faire un bon usage de notre argent en faisant des offrandes pour l’assemblée et en aidant ceux qui en ont besoin, particulièrement nos frères et sœurs chrétiens. Ce qui compte pour Jéhovah, ce n’est pas combien nous donnons, mais ce qui nous incite à donner. Si nous donnons de tout cœur, nous serons heureux et nous ferons plaisir à Jéhovah (lire ).","Mbol Yéhova a ne Zamba akab, bia vu nyè éyòng bia fe bi ne “akab” ( ). Bi ne belen ai mòni waan asu yi na bi bò mimveen akonda, ai asu yi na bi vòli é babedzang be ne a meyangʼen. É dzom Yéhova a bebe é seki abim bia ve, ve é dzam da tindi bia na bi ve. Nge bia ve ai nnem waan ose bia yi tòbò mintak, Yéhova fe a yi tòbò mintak ai bia (Langʼa )."
fr,ewo,Voyons les bienfaits qu’il y a à laisser le travail à sa place et à cultiver le contentement.,Bi tam yen bemaa bi bele éyòng bia telé ésié afola da yeane ai éyòng bia yem taag ai abim bi bele.
fr,ewo,Notre amitié avec Jéhovah devrait influencer notre état d’esprit vis-à-vis du travail. Regarder la VIDÉO et discuter des questions qui suivent.,Amvoé doé ai Yéhova da yi bò na o yen ésié ane émen a yen dzò. Bebege VIDÉO ai yalen minsili mi tsaa mi:
fr,ewo,VIDÉO : Travaillez de toute votre âme pour Jéhovah (4:39),VIDÉO: Siéni ai nnem wân ose asu Yéhova (4:39)
fr,ewo,Qu’avez-vous remarqué à propos de l’état d’esprit et de la conduite de Jason sur son lieu de travail ?,O he yen dzé é bebege étié nnem ai akol dulu Jason a nda ésié dzié?
fr,ewo,Que fait-il pour laisser le travail à sa place ?,Dzé a bò asu yi na a telé ésié afola da yeane?
fr,ewo,Lire et discuter de cette question :,Langʼa ai yalen a nsili hi:
fr,ewo,Pourquoi notre état d’esprit vis-à-vis du travail est-il important ?,Amu dzé étié nnem dzaan é bebege ésié é ne ai nfi?
fr,ewo,"Le travail est important, mais il ne devrait jamais être plus important que le culte que nous rendons à Jéhovah.","Ésié é ne ai nfi, ve ya yeane ki bò nfi abui aloro ékang bia ve Yéhova"
fr,ewo,Beaucoup de gens essayent d’amasser le plus d’argent possible. Mais la Bible nous encourage à avoir un autre état d’esprit. Lire et discuter de cette question :,Abui bot da dzeng na be bi abui bemòni. Ve Bibel a kat bia na bi bi étié nnem ya yeane asu mòni. Langʼa ai yalen a nsili hi:
fr,ewo,Qu’est-ce que la Bible nous conseille de faire ?,Dzé Bibel a leb bia na bi bò?
fr,ewo,Quelqu’un qui a très peu d’argent peut être heureux. Regarder la VIDÉO et discuter de la question qui suit.,Tò é mot a bele ki abui mòni a ne tòbò mintak. Bebege VIDÉO ai yalen minsili mi tsaa mi:
fr,ewo,VIDÉO : « Contentons-nous des choses présentes » (3:20),VIDÉO: “Taag ai abim biem o bele” (3:20)
fr,ewo,Qu’est-ce qui rend ces familles heureuses même si elles sont pauvres ?,Dzé ya bò na é menda mebot ma me tòbò mintak afiangʼen bò mebua?
fr,ewo,Quelqu’un qui a beaucoup d’argent peut en vouloir toujours plus. Jésus a expliqué que cet état d’esprit est dangereux. Lire et discuter de cette question :,Da kare kui na é mot a bele abui bemòni a ke osu na a yi abui. Yésus a nga timi na akia étié nnem té a ne abé. Langʼa ai yalen a nsili hi:
fr,ewo,Qu’avez-vous appris de l’histoire racontée par Jésus ? (voir le ).,Ayegele afé o ne nòng a nlang Yésus a nga lèè? (Bebege .
fr,ewo,Lire et comparer et . Puis discuter de ces questions :,Langʼa o veg fe . Amvus ya été yalen minsili mi tsaa mi:
fr,ewo,"Pour vous, qu’est-ce qui est le plus important : être ami avec Jéhovah ou avoir beaucoup d’argent ? Pourquoi ?","Mfaa woé, dzé ya dang nfi: a bò amvoé ai Yéhova ngeki a bi abui mòni? Amu dzé?"
fr,ewo,Quels problèmes risque-t-on d’avoir si on veut toujours plus d’argent ?,Ndzug mbé bi ne toben ai wò nge bia yi ve na bia bi abui mòni?
fr,ewo,Les problèmes de travail ou d’argent peuvent révéler si nous avons vraiment confiance en Jéhovah. Regarder la VIDÉO pour voir comment nous pouvons surmonter ce genre d’épreuves. Puis discuter des questions qui suivent.,Meyangʼen me ésié ai é ma me mòni me ne lere nge bi bele fò afiri ai Yéhova. Bi tam bebe VIDÉO asu yi na bi yen akia ya bi ne dang kan mindzug mité.
fr,ewo,VIDÉO : Jéhovah pourvoira à nos besoins (6:31),VIDÉO: Yéhova a yi dzali meyangʼen maan (6:21)
fr,ewo,Quelles difficultés le frère a-t-il rencontrées ?,Mindzug mifé madzang a nga toben ai miè?
fr,ewo,Qu’a-t-il fait pour les surmonter ?,Nde a nga bò ya asu yi na a dang miè?
fr,ewo,Lire et discuter de cette question :,Langʼa ai yalen a nsili hi:
fr,ewo,Que promet de faire Jéhovah pour ceux qui lui donnent la priorité dans leur vie ?,Ngaaga fé Yéhova a ve é ba ba telé nyè osu a binying biaba?
fr,ewo,ON ENTEND PARFOIS : « Je dois beaucoup travailler pour nourrir ma famille. Je ne peux pas assister à toutes les réunions de l’assemblée. »,ABUI BOT DA DZO NA: “Ma yeane sié abui asu yi na me tòng nda bot dzama. Me seki dzam tòbò a bikoen bise.”
fr,ewo,Quel verset vous convainc que donner la priorité au culte de Jéhovah est toujours la meilleure décision ?,"Éfus Bibel éfé ya lere wò na, a telé ékang Yéhova osu énying dzaan a ne mbembe ntsigen?"
fr,ewo,"Le travail et l’argent sont nécessaires, mais ils ne devraient jamais nous empêcher de servir Jéhovah.","Ésié ai mòni bi ne ai nfi, ve bia yeane ki kamen ai bia na bi bò Yéhova ésié akia ya da sili."
fr,ewo,Qu’est-ce qui peut vous aider à garder un point de vue équilibré sur le travail ?,Dzé é ne wò vòli na o yem telé ésié dzoé étié ya yeane?
fr,ewo,Quels bienfaits le contentement peut-il vous apporter ?,Bemaa befé o ne bi éyòng wò yem taag ai abim o bele?
fr,ewo,Comment pouvez-vous montrer que vous avez confiance dans la promesse de Jéhovah de prendre soin de ses adorateurs ?,Akia afé o ne lere ndi dzoé é ngaaga Yéhova a ve bia na a yi nòng ngab ai bebò bisié boé?
fr,ewo,La Bible dit-elle que l’argent est mauvais en soi ?,Ye Bibel a dzo na mòni a ne abé?
fr,ewo,« L’argent est-il la racine de tous les maux ? » (article jw.org),“Lʼargent est-il la racine de tous les maux?” (Nlangʼen a jw.org)
fr,ewo,Les dons qui plaisent à Dieu.,Mimveen mia fû Zamba nnem.
fr,ewo,« Donner : qu’en dit la Bible ? » (article jw.org),“Donner: quʼen dit la Bible?” (Nlangʼen a jw.org)
fr,ewo,Les jeux d’argent sont-ils inoffensifs ?,Ye a dò abia o seki abé?
fr,ewo,"« D’après la Bible : Les jeux d’argent » ( Réveillez-vous ! , mars 2015)",“Dʼaprès la Bible: les jeux dʼargent” ( Réveillez-vous! mars 2015)
fr,ewo,Ce qui a poussé un cambrioleur qui s’adonnait au jeu à changer de vie.,É dzam a nga bò na nwuwub o nga be o dò abia o tséndé.
fr,ewo,"« Les courses de chevaux étaient ma passion » ( La Tour de Garde , 1 er novembre 2011)","“Les courses de chevaux étaient ma passion” ( La Tour de Garde, 1 er novembre 2011)"
fr,ewo,"La vie peut être pleine de bons moments. Et même si nous avons des problèmes, nous pouvons toujours apprécier certains aspects de la vie. Comment pouvons-nous montrer que nous accordons de la valeur à la vie ? Et quelle est la raison la plus importante qui nous pousse à le faire ?",Mebog mezing énying dzaan é ne dzam tòbò ndzalen ai mimbembe mimam. Tò bi bele mindzug bi ne dzam bi mintak a mam mezing ya énying. Akia afé bi ne lere na énying é ne édima a mis maan? Ai mfang amu mbé wa tindi bia na bi bò dò?
fr,ewo,"La vie devrait avoir de la valeur à nos yeux parce que c’est un cadeau de Jéhovah, notre Père plein d’amour. Il est « la source de la vie », il a créé toute forme de vie ( ). « C’est lui qui donne à tous la vie et le souffle et toutes choses » ( ). Jéhovah nous donne ce qu’il nous faut pour vivre. Mais il ne fait pas que cela, il fait aussi en sorte que nous prenions plaisir à vivre (lire ).","Énying ya yeane tòbò édima a mis maan amu é ne éfaa Yéhova, Ndinding Ésia waan. A ne “Étam ya énying”​​​—a nga kom kan énying ése ( ). “Émen nnye a ve bot bese énying, ai nhebe ai mam mese.” ( ) Yéhova a ve bia é dzom ése ya sili asu yi na bi nying, a bò fe na bi fon ai énying (Langʼa )."
fr,ewo,"Dès notre conception, notre vie est importante pour Jéhovah. Inspiré par Dieu, David, un de ses adorateurs, s’est adressé à lui en disant : « Tes yeux m’ont vu alors que je n’étais qu’un embryon » ( ). Notre vie a une grande valeur pour Jéhovah (lire ). Il a beaucoup de peine quand quelqu’un met volontairement fin à sa vie * ou à celle d’une autre personne ( ). Jéhovah a aussi beaucoup de peine quand nous mettons inutilement notre vie en danger ou quand nous ne prenons pas de précautions pour protéger la vie des autres. Quand nous prenons soin de notre vie et que nous respectons celle des autres, nous montrons que nous apprécions la vie, ce cadeau de Jéhovah.","A tarigi abog bi nga komben abum étéré, énying dzaan é ne nfi a mis me Yéhova. David, mbò ésié Zamba a nga kòbò bibug bi sò abe Zamba, a nga dzo ai nyè na: “Mis moé me nga yen metari ya ékomega dzama” ( ). Énying dzaan é ne édima abui a mis me Yéhova (Langʼa ). A wog mintié éyòng mot a vang tsig énying dzié a zang, ngeki éyòng a tsig édzi é mot mbòk * ( ). Yéhova a wog mintié abui éyòng bia kala ki énying dzaan ngeki éyòng bia nòng ki okala asu yi na bi kala énying é bot bevòk. Éyòng bia nòng ndzug ai énying dzaan, bi baala fe édzi é bot bevòk bia lere na bia ding énying: éfaa ya sò abe Yéhova."
fr,ewo,Examinons quelques façons de montrer que nous apprécions le don de la vie.,Bi tam yen akia ya bi ne lere na bia ding énying.
fr,ewo,"Quand un chrétien se voue à Jéhovah, il lui offre toute sa vie. C’est comme s’il lui offrait son corps en sacrifice, il doit donc en prendre soin. Lire et discuter de ces questions :","Éyòng kristen ya ve émen nguma abe Yéhova, nala a tilen na a ve nyè énying dzié. É ne ane a tuni nyè nyòl dzié, a yeane hm nòng ndzug ai dzò. Langʼa ai yalen minsili mi tsaa mi:"
fr,ewo,Qu’est-ce qui devrait vous motiver à prendre soin de votre santé ?,Dzé ya yeane wò tindi na o ve mengul asu yi na o bi mvòè ya minson?
fr,ewo,De quelles façons pouvez-vous prendre soin de votre santé ?,Mekia mefé o ne ve mengul asu yi na o bi mvòè ya minson?
fr,ewo,"La Bible encourage à éviter toute action qui pourrait blesser ou tuer quelqu’un, nous y compris. Regarder la VIDÉO pour voir ce que vous pouvez faire pour contribuer à la sécurité de tous.",Bibel a yegele bia na bia yeane saala é dzom ése é ne bali ai a woé mot zing ngeki biabeben. Bebege VIDÉO asu yi na o yen é dzom o ne bò mbol yi na o yem nòng okala ai énying dzoé ai fe édzi é bot bevòk.
fr,ewo,VIDÉO : Soyons attentifs à la sécurité (8:34),VIDÉO: Bò okala a mam mese wò bò (8:34)
fr,ewo,Lire et discuter des façons d’être attentif à la sécurité...,Langʼa ai kara é mam o ne bò asu yi na o yem nòng okala . . .
fr,ewo,"sur son lieu de travail,","a nda bisié dzoé,"
fr,ewo,"quand on fait du sport,","éyòng wò bò bivoé,"
fr,ewo,quand on est en voiture.,éyòng o ne a metua.
fr,ewo,"En termes poétiques, David parle de l’intérêt que Jéhovah porte à la vie et au développement d’un enfant à naître. Lire et discuter de cette question :",David a nga lere a minkòbò mié é mvam Yéhova a bele asu énying ai nnangʼen é mòn a yi biali. Langʼa ai yalen a nsili hi:
fr,ewo,"Pour Jéhovah, la vie d’une personne commence-t-elle à sa conception ou à sa naissance ?","Asu Yéhova, ye énying mot ya tari éyòng a komben abum ngeki éyòng a bialiya?"
fr,ewo,Les lois que Jéhovah avait données au peuple d’Israël protégeaient les mères et leurs enfants à naître. Lire et discuter de ces questions :,Memvéndé Yéhova a nga ve ayòng Israel me nga be me kalega bennyia ai é bòn baba be yige biali. Langʼa ai yalen minsili mi tsaa mi:
fr,ewo,Comment Jéhovah considérait-il une personne qui mettait fin accidentellement à la vie d’un enfant à naître ?,Akia afé Yéhova a nga be a yene é mot a ndziki vang na a woé é mòn a yige biali?
fr,ewo,Qu’aurait-il ressenti si quelqu’un l’avait fait intentionnellement * ?,Dzé a nga be dzam woren asu é mot a vang dò bò? *
fr,ewo,Que pensez-vous du point de vue de Dieu ?,Mfaa woé wò yen ntsogen Zamba té ya?
fr,ewo,Regarder la VIDÉO .,Bebege VIDÉO .
fr,ewo,"VIDÉO : Comme Dieu, accordons de la valeur à la vie (5:00)",VIDÉO: Semegé énying ane Yéhova a semé dzò (5:00)
fr,ewo,"Dans certains cas, même une femme qui accorde de la valeur à la vie peut penser que l’avortement est la seule solution. Lire et discuter de ces questions :","Mebog mezing, tò é mininga a yem na énying é ne édima a ne dzam tsog na a vaa abum ngò o ne mbembe ntsogen. Langʼa ai yalen minsili mi tsaa mi:"
fr,ewo,"Si une femme subit des pressions pour avorter, vers qui peut-elle se tourner pour trouver de l’aide ? Pourquoi ?","Nge ba tindi mininga zing na a vaa abum, a yeane dzeng nvòlen abe za? Asu dzé?"
fr,ewo,"ON ENTEND PARFOIS : « Une femme a le droit d’avorter, elle fait ce qu’elle veut de son corps. »","ABUI BOT DA DZO NA: “Mininga a bele ngul na a vaa abum, a belen ai nyòl dzié akia a yi.”"
fr,ewo,Qu’est-ce qui vous convainc que Jéhovah accorde autant de valeur à la vie d’un enfant à naître qu’à celle de sa mère ?,Dzé ya lere wò na énying é mòn a yi biali ai énying nnyia bise bi ne édima a mis me Yéhova?
fr,ewo,"La Bible nous enseigne que la vie est un cadeau de Jéhovah. Nous devons aimer, respecter et protéger notre vie et celle des autres.","Bibel a yegele bia na énying é ne éfaa Yéhova. Bia yeane ding, bi semé, bi baala fe énying dzaan ai édzi é bot bevòk."
fr,ewo,Pourquoi Jéhovah accorde-t-il de la valeur à la vie humaine ?,Asu dzé énying mot é ne édima a mis me Yéhova?
fr,ewo,Que ressent Jéhovah quand quelqu’un met volontairement fin à la vie d’une autre personne ?,Dzé Yéhova a woren éyòng mot a vang tsig é mot mbòk énying a zang?
fr,ewo,Pourquoi êtes-vous reconnaissant à Jéhovah pour ce cadeau qu’est la vie ?,Asu dzé wò ve Yéhova ngang asu énying a nga ve wò?
fr,ewo,Comment peut-on remercier Jéhovah de nous avoir donné la vie ?,Akia afé bi ne ve Yéhova ngang asu énying a nga ve bia?
fr,ewo,Cantique 141 : Le miracle de la vie (2:41),Dzia 141​—Le miracle de la vie 2:41
fr,ewo,La réponse à la question : une femme qui a avorté peut-elle être pardonnée par Dieu ?,"Éyalen ya nsili, ye Zamba a ne dzam dzu é mininga a nga vaa abum?"
fr,ewo,« L’avortement : qu’en dit la Bible ? » (article jw.org),“Lʼavortement: quʼen dit la Bible?” (Nlangʼen a jw.org)
fr,ewo,Comment le point de vue de Dieu sur la vie peut-il nous aider à bien choisir nos divertissements ?,Akia afé ntsogen Zamba a bele o bebege énying o ne bi dzam vòli na bi tuene tòb mimvomen miaan.
fr,ewo,"« “Sports de l’extrême” : doit-on faire abstraction des risques ? » ( Réveillez-vous ! , 8 octobre 2000)","“‘Sports de lʼextrêmeʼ ​ —doit-on faire abstraction des risques?” ( Réveillez-vous!, 8 octobre 2000)"
fr,ewo,Comment la Bible peut-elle aider une personne qui a des pensées suicidaires ?,Akia afé Bibel a ne dzam vòli é mot a yi na a woé émen?
fr,ewo,« Je veux mourir — Est-ce que la Bible peut m’aider si j’ai des idées suicidaires ? » (article jw.org),“Je veux mourir​—Est-ce que la Bible peut mʼaider si jʼai des idées suicidaires?” (Nlangʼen a jw.org)
fr,ewo,"^ Jéhovah se soucie profondément de ceux qui ont le cœur brisé ( ). Il comprend les sentiments douloureux qui peuvent amener certains à avoir des pensées suicidaires et il veut aider ces personnes. Pour voir comment son aide peut avoir un effet positif, lire l’article « Je veux mourir — Est-ce que la Bible peut m’aider si j’ai des idées suicidaires ? » mentionné dans la rubrique « À découvrir aussi » de cette leçon.","^ Yéhova a mvamen abui ai é bot be ne nnem ndzugen ( ). A wog é mintié mia tindi bot bezing na be bi ntsogen ya woé bòbeben ai a yi na a vòli bot beté. Asu yi na o yen akia ya o ne dzam vòli mot na a bi mimbembe mintsogen, bebege nlangʼen a jw.org o ne nlo adzo na “Je veux mourir​—Est-ce que la Bible peut mʼaider si jʼai des idées suicidaires?” wò yi dzò kòb a ngab ayègè di o ne na “O ne fe bebe”."
