source_lang,target_lang,source_text,target_text
fr,dua,"13 Même si Job ne savait pas ce qui se passait au ciel, il est resté fidèle à Dieu et il a prouvé que Satan était quelqu’un de mauvais. Jéhovah a récompensé son ami pour sa fidélité ( ).","13 To̱ná Hiob a si tano̱ a bia nje ye o bolane̱ o mo̱ń, a ta a tingame̱ na Loba, a lee̱le̱ pe̱ ná Satan e bobe. Hiob a kusane̱ Yehova bowe̱n ońolana a ta a tingame̱ na mo̱ ka diko̱m.​— ."
fr,dua,"14 Ce qui est arrivé à Job nous apprend des choses importantes. Aujourd’hui, Satan nous accuse de servir Jéhovah parce que nous pouvons obtenir quelque chose de lui. À l’époque de Job, Satan a dit : « Tout ce qu’ un homme a, il le donnera en échange de sa vie » ( ). Satan n’a donc pas seulement accusé Job : il a accusé tous les humains d’être égoïstes. Des centaines d’années après la mort de Job, Satan continuait d’insulter Jéhovah et d’accuser ses serviteurs. La preuve, c’est qu’en , Dieu a dit : « Mon fils, agis avec sagesse, et réjouis mon cœur, pour que je puisse répondre à celui qui me provoque [ m’insulte ]. »","14 Nje Hiob a kusino̱ ye ná yokwe̱le̱ wa belēdi be mweńa. O nin we̱nge̱ pe̱, Satan a mabake̱le̱ biso̱ ná, di mabolea nde Yehova ońola myam jeno̱ ná di kusane̱ mo̱. O kalat’a , Satan a kai ná: “Me̱se̱ moto a be̱nno̱ e ná a bola mo̱ o sunga longe̱ lao!” Satan e so̱ nde o bake̱le̱ bome na bito be̱se̱, seto̱ buka te̱ Hiob, ná ba mabolea nde Loba ońola myam. Bebwea ba mbu jita ombusa kwed’a Hiob, Satan a ta te̱nge̱ nde a dia a maloa Yehova, na bake̱le̱ pe̱ baboledi bao. K’eyembilan, o kalat’a , di malanga ná: “A mun’am, be̱ dibie̱, o bwese̱ mulema mam muńe̱nge̱, ná na we̱le̱ jalabe̱ muto̱po̱ne̱ mba dibena [to̱so̱, muloe̱ mba].”"
fr,dua,"15 Vous pouvez décider d’obéir à Jéhovah, d’être son ami et de lui rester fidèle. Vous prouverez alors que Satan est un menteur. Même si vous devez faire de grands changements pour devenir l’ami de Dieu, c’est la meilleure décision que vous puissiez prendre ! Et c’est une décision importante. Satan dit que, si vous avez des problèmes, vous ne resterez pas fidèle à Dieu. De plus, il essaie de nous tromper pour briser notre fidélité. De quelles façons ?","15 We ná o po̱so̱ o sengane̱ Yehova na be̱ diko̱m lao la jemea, o lee̱le̱ ná Satan e nde mot’a mpoṅ. To̱ e pula nde ná o wane mawengisan mande̱ne̱ o longe̱ lo̱ngo̱ ná o be̱ diko̱m la Loba, nika ńe nde bedomsedi ba bwam be buki be̱se̱ weno̱ ná o no̱ngo̱! Ben bedomsedi be mweńa jita. Satan e nde o ka ná, wa, o si me̱nde̱ tingame̱ na Loba o ponda mitakisan. A makeka o lo̱ndo̱ biso̱ ná di si tingame̱ na Loba. Ne̱ni e?"
fr,dua,"16 Satan utilise de nombreuses méthodes pour détruire notre amitié avec Dieu. Il nous attaque « comme un lion rugissant », pour nous dévorer ( ). Ne soyez pas surpris : des amis, des membres de votre famille ou d’autres personnes vont peut-être essayer de vous empêcher d’étudier la Bible et de faire ce qui est bien. Vous aurez peut-être alors l’impression d’être « attaqué » * ( ). De plus, Satan se transforme en « ange de lumière » : il essaie de nous tromper pour nous pousser à désobéir à Jéhovah ( ). Enfin, pour nous empêcher de servir Jéhovah, il nous fait croire que nous ne sommes jamais assez bien pour lui ( ).","16 Satan a mabolane̱ myano jita o keka jeka biso̱ ná di be̱ diko̱m la Loba. A mako̱ye̱ biso̱ omo̱ń “ka ngila ni madome̱ o pulise̱ nja a mamińano̱.” ( ) O si be̱ mańaka ke̱ mako̱m mo̱ngo̱, belongi bo̱ngo̱ ba mbia, to̱so̱ bato bape̱pe̱ ba makeka jeka wa ná wokwe Bibe̱l, o bole pe̱ nje e te̱nge̱n. We ná we̱ne̱ biana ba ko̱ye̱ wa omo̱ń. * ( ) Satan a madimbe̱le̱ pe̱ ńolo “biana e nde ange̱l a mwe̱ne̱n.” Ońola nika e ná a keka lo̱ndo̱ biso̱ ná di kwe̱me̱ Yehova. ( ) Mwano mupe̱pe̱ Satan a mabolane̱no̱ o keka jeka biso̱ ná di si bolea Yehova mwe nde o bola ná, jo̱nge̱le̱ ná di si dongame̱n o be̱ baboleye̱ Loba.​— ."
fr,dua,"17 En obéissant à Jéhovah, nous prouvons que Satan est un menteur. Qu’est-​ce qui nous aidera à lui obéir ? La Bible dit : « Tu dois aimer Jéhovah ton Dieu de tout ton cœur, de toute ton âme et de toute ta force » ( ). Nous obéissons à Jéhovah parce que nous l’aimons. Et plus nous l’aimons, plus nous avons envie de faire tout ce qu’il nous demande. L’apôtre Jean a écrit : « Voici ce que signifie aimer Dieu : c’est obéir à ses commandements. Or, ses commandements ne sont pas pénibles » ( ).","17 Di malee̱le̱ ná Satan e nde mot’a mpoṅ ke̱ di masengane̱ Yehova. Nje e me̱nde̱ jongwane̱ biso̱ o be̱ sengane̱ e? Bibe̱l e makwala ná: “To̱ndo̱ Yehova, Loba lo̱ngo̱, na mulema mo̱ngo̱ mwe̱se̱ na mudī mo̱ngo̱ mwe̱se̱ na ngiń’ango̱ ńe̱se̱.” ( ) Di masengane̱ nde Yehova ońolana di to̱ndi mo̱. Nika ndolo di be̱ne̱nno̱ Yehova e mańakano̱ nika pe̱ nde di me̱nde̱no̱ pula bola nje ye̱se̱ a mabaise̱no̱ biso̱ ná di bole. Ńamuloloma Yohane a tili ná: “Ebanja ndol’asu na Loba ńe nde ná di ne̱nge̱ mbend’ao, nde mbend’ao i titi bwambi.”​— ."
fr,dua,"18 Jéhovah dit que certaines choses sont mauvaises. Lesquelles ? L’encadré « Détestez ce que Jéhovah déteste » en cite quelques-unes. Au début, vous penserez peut-être que certaines de ces choses ne sont pas si graves. Mais lisez les versets de la Bible indiqués et prenez le temps d’y réfléchir. Vous comprendrez alors qu’il est sage d’obéir aux lois de Jéhovah. De plus, vous vous rendrez peut-être compte que vous devez faire des changements dans votre vie. Si vous les faites, vous connaîtrez la paix et le bonheur que ressentent les amis de Dieu ( ). Même si ce n’est pas facile, vous pouvez y arriver. Comment pouvons-​nous en être sûrs ?","18 Mo̱, njika mambo mō̱ Yehova a makwalane̱no̱ biso̱ ná me bobe e? Byembilan bō̱ be o edinge̱le̱ “ Singe̱ nje Yehova a singe̱no̱ .” O bebotedi we ná wo̱nge̱le̱ ná mambo mō̱ ma be byembilan ma titi bobe jita. Nde o langi te̱ bepasi ba Bibe̱l, o no̱ngo̱ pe̱ ponda o dutea o nje o langino̱, o me̱nde̱ so̱ṅtane̱ ná sengane̱ la mambenda ma Yehova nika ńe nde dibie̱. O me̱nde̱ pe̱ je̱ne̱ ná wangame̱n o wana mawengisan mō̱ o longe̱ lo̱ngo̱. Nika ńe ná e be̱ ndutu ponda iwo̱, nde o wan te̱ man mawengisan, o me̱nde̱ be̱ne̱ musango na bonam bena be̱ la diko̱m la jemea la Loba ba mawanano̱. ( ) Ne̱ni di bino̱ ná je ná di wana man mawengisan e?"
fr,dua,"19 Jéhovah ne nous demande jamais de faire quelque chose d’impossible ( ). Il est un vrai Ami et il nous connaît mieux que nous-​mêmes. Il connaît nos qualités et nos défauts ( ). L’apôtre Paul nous donne cet encouragement : « Dieu est fidèle ; il ne permettra pas que vous soyez tentés au-delà de ce que vous pouvez supporter et, quand la tentation surviendra, il préparera aussi l’issue, afin que vous puissiez l’endurer » ( ). Nous pouvons être sûrs que Jéhovah nous donnera toujours la force de faire ce qui est bien. Il vous donnera la « puissance qui dépasse la normale », c’est-à-dire une puissance extraordinaire, pour vous aider à supporter les situations difficiles ( ). Paul a ressenti l’aide de Jéhovah dans les épreuves. C’est pourquoi il a dit : « Pour toutes choses, j’ai de la force grâce à celui qui me donne de la puissance » ( ).","19 Yehova a si mabaise̱ biso̱ tom ná di bole lambo di titino̱ ná di bola. ( ) Ka Diko̱m lasu la mbale̱, a bi biso̱ buka nje di bino̱ biso̱me̱ne̱. A bi bo̱bo̱ lasu na ngiń’asu. ( ) Ńamuloloma Paulo a membe̱ biso̱ na ben byala ná: “Loba e mbale̱; a si me̱nde̱ jese̱le̱ ná bińo̱ lo kekisabe̱ buka ngud’ańu, nde makekisan ma po̱i te̱, a me̱nde̱ wekea bińo̱ ngea busa oten, ná lo we̱le̱ lembe̱ mo̱.” ( ) Je ná di be̱ mbaki ná, o ponda ye̱se̱ Yehova a me̱nde̱ bola biso̱ ngińa ná di bole nje e te̱nge̱n. A me̱nde̱ o bola wa “ngińa ni pakapakan” o jongwane̱ wa lembe̱ mitakisan minde̱ne̱. ( ) Ombusa mo̱ kusane̱ Yehova jongwane̱ o ponda mitakisan, Paulo a timbi kwala ná: “Na malembe̱ me̱se̱ ońola nu nu membe̱ mba.”​— ."
fr,dua,"20 Pour être l’ami de Jéhovah, il faut arrêter de faire ce qui est mauvais à ses yeux. Mais cela ne suffit pas ( ). Les amis de Dieu aiment ce que Dieu aime. Ils sont décrits en ( lire ). Ils imitent Jéhovah en manifestant ‘l’amour, la joie, la paix, la patience, la bienveillance, la bonté, la foi, la douceur et la maîtrise de soi’ ( ).","20 Yete̱na di mapula be̱ diko̱m la Yehova, jangame̱n jese̱le̱ bola nje Yehova a kwalino̱ ná ye bobe, nde jangame̱n pe̱ bola buka nika. ( ) Mako̱m ma Loba ma to̱ndi nje a to̱ndino̱. Bibe̱l e makwalea ońol’abu o kalat’a . (Langa.) Mako̱m ma Yehova ma membilane̱ bede̱mo bao, ma malee̱le̱ pe̱ “ndolo, muńe̱nge̱, musango, we̱lisane̱, muyao, bwam, jemea, pī, ko̱nji.”​— ."
fr,dua,"21 Qu’est-​ce qui peut vous aider à développer ces qualités ? Vous devez apprendre ce que Jéhovah aime en lisant et en étudiant la Bible régulièrement ( ). Si vous le faites, vous aimerez encore plus Jéhovah. Et plus vous l’aimerez, plus vous aurez envie de lui obéir.","21 Ne̱ni weno̱ ná wokwa lee̱le̱ ben bede̱mo ba bwam e? Wangame̱n jokwa bia nje Yehova a to̱ndino̱ tongwea na bolanga ba Bibe̱l na jokwa pe̱ mo̱ ponda na ponda te̱. ( , NW ) Bola la nika di me̱nde̱ ńakise̱ ndolo o be̱ne̱nno̱ Yehova, nika ni ndolo e mańakano̱ nika pe̱ nde o me̱nde̱no̱ pula sengane̱ mo̱."
fr,dua,"22 Faire les changements nécessaires dans notre vie, c’est comme enlever de vieux vêtements et en mettre de nouveaux. La Bible dit que nous devons enlever « la vieille personnalité » et mettre « la personnalité nouvelle » ( ). Même si ce n’est pas facile, si nous faisons ces changements et si nous obéissons à Jéhovah, il nous donnera « une grande récompense » ( ). C’est ce qu’il a promis. Décidez donc d’obéir à Jéhovah et prouvez que Satan est un menteur ! Servez Jéhovah, pas pour recevoir une récompense, mais parce que vous l’aimez. Alors vous serez vraiment l’ami de Dieu !","22 Mawengisan wangame̱nno̱ wana o longe̱ lo̱ngo̱ me ná malangisane̱be̱ na songwa la edun a mbo̱ti o bo̱to̱ ńa peńa. Bibe̱l e makwala ná wangame̱n ‘songwa mudun a moto’ ná o bo̱te “mot’a peńa.” ( ) To̱na ne̱ni nika ńeno̱ ná e be̱ ndutu, di wan te̱ man mawengisan, di sengane̱ Yehova, a makakane̱ o bola biso̱ “bowe̱n bonde̱ne̱.” ( ) E, po̱so̱ o sengane̱ Yehova, o lee̱le̱ ná Satan e nde mot’a mpoṅ. Bolea Yehova, seto̱ ońolana o mengane̱ mo̱ bowe̱n, nde ońolana o be̱ne̱ne̱ mo̱ ndol’a mbale̱. Na nika nde o me̱nde̱no̱ be̱ diko̱m la Loba la mbale̱!"
fr,dua,^ § 16 Cela ne veut pas dire que Satan contrôle les gens qui essaient de vous empêcher d’étudier la Bible. Mais il est « le dieu de ce monde ». « Le monde entier se trouve au pouvoir du méchant. » Ce n’est donc pas étonnant que certaines personnes essaient de nous empêcher de servir Jéhovah ( ).,"^ par. 16 Nika e si mapula kwala ná, Satan nde a matute̱le̱ bato ba makeke̱ jeke̱ wa ná wokwe Bibe̱l. Nde Satan nde e “loba la mun mundi ma wase,” na ná “wase ńe̱se̱ ńe owas’a ngińa [ao].” Nika e titi so̱ mańaka ke̱ bato ba makeka o jeka biso̱ ná di boleye Yehova.​— ."
fr,dua,Jéhovah a récompensé son ami Job parce qu’il lui est resté fidèle.,Hiob a kusane̱ Yehova bowe̱n ońolana a ta a tingame̱ na mo̱ ka diko̱m
fr,dua,"JÉHOVAH est « le Dieu vivant » ( ). Il est notre Créateur et il nous a donné la vie. La Bible dit : « Tu as créé toutes choses, et c’est par ta volonté qu’elles sont venues à l’existence et ont été créées » ( ). Si nous sommes en vie, c’est parce que Jéhovah l’a voulu. La vie est vraiment un précieux cadeau de Dieu ( lire ).","YEHOVA “nde e Loba la longe̱.” ( ) E nde Muweked’asu, mo̱ pe̱ nde a boli biso̱ longe̱. Bibe̱l e makwala ná: “Wa nde o weki mambo me̱se̱, ońola jemea lo̱ngo̱ nde meno̱, ma wekabe̱no̱ pe̱.” ( ) E, Yehova a ta a pula ná di be̱ne̱ longe̱. Longe̱ le nde jabea la tiki di wu na mo̱.​— Langa ."
fr,dua,"2 Jéhovah nous donne ce qu’il nous faut pour rester en vie, comme la nourriture et l’eau ( ). Mais il veut aussi que notre vie soit agréable ( ). Pour réussir notre vie, nous devons obéir à ses lois ( ).","2 Yehova a mabola biso̱ nje e mapule̱ biso̱ ná di tike be̱ longe̱, k’eyembilan, da na madiba. ( ) Nde buka nika, a mapula ná di bwane̱ longe̱ muńe̱nge̱. ( ) Ná di tongwe̱le̱ o longe̱, jangame̱ne̱ o sengane̱ mambenda ma Loba.​— ."
fr,dua,"3 La Bible nous enseigne que, pour Jéhovah, notre vie et la vie des autres sont précieuses. Prenons l’exemple de Caïn, le premier fils d’Adam et Ève. Il était en colère contre son frère, Abel. Jéhovah lui a alors conseillé de contrôler sa colère. Mais Caïn ne l’a pas écouté. Il ‘s’est jeté sur Abel et l’a tué’ ( ). Jéhovah a puni Caïn pour ce meurtre ( ). La colère et la haine sont très dangereuses : elles peuvent pousser quelqu’un à devenir violent ou cruel. Si une personne est comme cela, elle ne peut pas recevoir la vie éternelle ( lire ). Pour plaire à Jéhovah, nous devons apprendre à aimer tout le monde ( ).","3 Bibe̱l e mokwe̱le̱ biso̱ ná longe̱ lasu na malonge̱ ma bane̱ bato me tiki o miso̱ ma Yehova. K’eyembilan, ponda Kain​—mun’a mome ńa Adam na Eva​—a lingane̱no̱ munańango nusadi Abel, Yehova ome̱le̱ Kain ná aleye malinga mao. Nde Kain a si sengane̱, na mo̱ a bata linga “a ko̱ munańango Abel o ńolo, a bwa mo̱.” ( ) Yehova a ko̱kise̱ Kain ońolana a bo Abel. ( ) Ońola nika so̱ malinga na bosinga be bobe ońolana be ná ba bola ná di be̱ bato ba njo to̱so̱ bebwan. Moto ńe nika a titi ná a be̱ne̱ longe̱ la bwindea. (Langa .) Ná di do̱lisane̱ Yehova, jangame̱ne̱ jokwa to̱ndo̱ bato be̱se̱.​— ."
fr,dua,"4 Des milliers d’années plus tard, quand Jéhovah a donné à Moïse les Dix Commandements, il a montré que, pour lui, la vie était précieuse. L’un de ces commandements était : « Tu ne dois pas assassiner » ( ). Si quelqu’un tuait volontairement une autre personne, il devait être tué.","4 Lokoli la mbu ombusa ponda, Yehova a lee̱le̱ ná longe̱ le mo̱ tiki o miso̱ ponda a bolino̱ Mose Dom la Mambenda. Po̱ ńa ma mambenda e makwala ná: “O si bwa.” ( ) Moto a bo te̱ nupe̱pe̱ na m’boṅsan, mo̱ pe̱ a mabwabe̱."
fr,dua,"5 Que pense Dieu de l’avortement ? (Voir la note n o 28 ). Pour lui, même la vie d’un bébé dans le ventre de sa mère est précieuse. La Loi que Jéhovah avait donnée aux Israélites disait que, si une personne blessait une femme enceinte et si le bébé mourait, cette personne devait être tuée ( lire ). Cela nous apprend que l’avortement est quelque chose de mal.","5 Ne̱ni Loba a me̱ne̱no̱ kwese̱ la deme̱ e? Nate̱na mo̱me̱ne̱ longe̱ la muna nu dia o dibum le tiki o miso̱ ma Yehova. O Mbenda Yehova a bolino̱ Bonaisrael, Yehova a kwali ná moto a dome̱le̱ te̱ mut’a deme̱, nde nika e bola ná mun’ao a wo̱, nu moto a mabwabe̱. (Langa .) Nika e mokwe̱le̱ biso̱ ná kwese̱ la deme̱ le bobe.​—Ombwa Maki 27 ."
fr,dua,"6 Comment montrer à Jéhovah que nous considérons notre vie et la vie des autres comme précieuses ? En ne faisant rien qui les mettrait en danger. Par exemple, nous ne devons pas fumer ni nous droguer. Fumer et se droguer est mauvais pour la santé et peut nous tuer.","6 Ne̱ni jeno̱ ná di lee̱le̱ Yehova ná longe̱ lasu nikame̱ne̱ pe̱ na malonge̱ ma bane̱ bato me biso̱ tiki o miso̱ e? Yete̱na di si boli lambo to̱ diwo̱ le ná di wanea longe̱ lasu na la bane̱ mbeu a ńolo. Ońola nika, di si me̱nde̱ bolane̱ sika, tāko, to̱so̱ banga, ońolana man mambo ma me̱nse̱ biso̱ sese, me pe̱ ná ma bwa biso̱."
fr,dua,"7 C’est Jéhovah qui nous a donné un corps et la vie. Nous devons donc les utiliser comme il le veut. Nous devons prendre soin de notre corps. Sinon, aux yeux de Dieu, nous serons impurs ( ). Nous ne pouvons pas adorer Jéhovah, qui nous a donné la vie, si, pour nous, la vie n’est pas précieuse. Ce sera peut-être très difficile d’abandonner de mauvaises habitudes. Mais si, parce que nous respectons la vie, nous faisons des efforts pour y arriver, Jéhovah nous aidera.","7 Loba a boli biso̱ longe̱ lasu na ńol’asu, jangame̱ne̱ o bolane̱ mo̱ ka ne̱ni te̱ a mapulano̱. Ońola nika e mapula ná jombweye ńol’asu ńai a bwam. Di si boli te̱ nika, ke̱ di me̱nde̱ nde be̱ mbindo o miso̱ ma Loba. ( ) Di titi ná jowe̱ Yehova, nu boli biso̱ longe̱, yete̱na di si me̱ne̱ longe̱ ka lambo la tiki. To̱ná yeno̱ ná e be̱ ndutu jita o jese̱le̱ bede̱mo ba bobe, Yehova a me̱nde̱ jongwane̱ biso̱ yete̱na di mawe̱ o bola nika ońolana di me̱ne̱ longe̱ ka lambo la tiki."
fr,dua,"8 Nous avons appris que la vie est un cadeau précieux. Et Jéhovah a confiance en nous : il sait que nous ne ferons rien qui mettrait en danger notre vie ou la vie des autres. Par exemple, nous sommes prudents quand nous conduisons une voiture, une moto ou un autre véhicule. Nous ne pratiquons pas de sports dangereux ou violents ( ). Et nous faisons ce qu’il faut pour que notre maison soit sans danger. Jéhovah avait ordonné aux Israélites : « Si tu bâtis une maison, tu devras faire un parapet ( un petit mur) à ton toit. » Pourquoi ? Parce que, si quelqu’un tombait du toit, Jéhovah considérerait le propriétaire de la maison comme responsable ( ).","8 Joko ná longe̱ le nde jabea la tiki. Yehova a lakisane̱ biso̱ ná di me̱nde̱ we̱ ná di si bola tom lambo di makusise̱ longe̱ lasu to̱so̱ la bane̱ sese. Di malee̱le̱ nika tongwea na ne̱ni di maduane̱no̱ mutoa masu, tútút’asu, to̱so̱ elongisan a ndiyo epe̱pe̱. Di mabanga tuna la ńolo le njo to̱so̱ di mawane̱ mbeu a ńolo. ( ) Di mabola pe̱ me̱se̱ ná bolongi basu bo be̱ ńai bo si me̱nse̱no̱ moto sese. Yehova a ta anea Bonaisrael ná: “O malonga te̱ ndabo a peńa, po̱ngo̱ edim’a ko̱to̱ omo̱ń a muńua mo̱ngo̱ ná o si kusise̱ ndabo ango̱ njo̱m a maya, ke̱ moto a kwedi oten.”​— ."
fr,dua,9 Même notre façon de traiter les animaux est importante pour Jéhovah. Il nous permet de tuer des animaux pour nous nourrir ou quand ils sont un danger pour nous ( ). Mais nous n’avons pas le droit de faire du mal aux animaux ni de les tuer par plaisir ( ).,"9 Nate̱na mo̱me̱ne̱ mbadi di mabongwano̱ ńama ńe mweńa o miso̱ ma Yehova. A boli biso̱ wonja o bwa ńama ná di sombweye biso̱me̱ne̱ da na mbo̱ti, to̱so̱ o bwa mo̱ yete̱na e mapula je̱nse̱ longe̱ lasu sese. ( ) Nde di s’angame̱ne̱ bolane̱ ńama njo to̱so̱ bwa mo̱ buka te̱ ońola loko.​— ."
fr,dua,"10 Le sang est sacré pour Jéhovah parce qu’il représente la vie. Après que Caïn a tué Abel, Jéhovah lui a dit : « Le sang de ton frère crie du sol vers moi » ( ). Le sang d’Abel représentait sa vie. Et Jéhovah a puni Caïn parce qu’il avait tué Abel. Après le Déluge, il a rappelé que le sang représente la vie. Il a dit à Noé et à sa famille : ‘Tous les animaux pourront vous servir de nourriture. Cependant, vous ne devez pas manger la chair avec sa vie — son sang’ ( ) (voir la note n o 17 ). Jéhovah a permis à Noé et à sa famille de manger des animaux. Mais il leur a interdit de manger la viande avec le sang, parce que le sang représente la vie.","10 Maya me bosangi o miso̱ ma Yehova ońolana me nde eyemban a longe̱. Ombusa Kain bwa Abel, Yehova a kwalane̱ Kain ná: “Misea ma maya ma munańo̱ngo̱ mi mawe̱ la mińangadu mi po̱i nate̱n’o matoi mam.” ( ) Maya ma Abel ma ta nde eyemban a longe̱ lao, Yehova a ko̱kise̱ so̱ Kain ná a bo Abel. Ombusa Mpupe ma mińa ma Noa, Yehova a lee̱le̱ pe̱te̱ ná maya me nde eyemban a longe̱. Yehova anedi Noa na mbia mao ná ba de ńama. Mo̱ ná: “Me̱se̱ ma matuse̱ ńolo mena ma be̱n longe̱ ma be̱ da lańu; kana na bolino̱ bińo̱ mbot’a mada, na mabola pe̱ bińo̱ man me̱se̱ nikame̱ne̱.” Nde, Yehova anedi babo̱ ná ba si da lambo diwo̱: “Nde lo si da nde ńama ni dian mudī mao ma longe̱ [to̱so̱, longe̱] nika ńe nde ná ke̱ maya ma dia mo̱ o ńolo.”​— ."
fr,dua,"11 Environ 800 ans après avoir dit à Noé de ne pas manger de sang, Jéhovah a de nouveau ordonné aux Israélites : Celui qui « prend à la chasse un animal ou un oiseau qui se mange, il devra en verser le sang et le couvrir de poussière ». Et Jéhovah a ajouté : « Vous ne devez manger le sang d’aucune sorte de chair » ( ). Jéhovah voulait toujours que ses serviteurs considèrent le sang comme sacré. Ils pouvaient manger de la viande, mais pas le sang. Quand ils tuaient un animal pour le manger, ils devaient verser son sang à terre.","11 Lambo ka 800 ba mbu ombusa ponda Yehova a langwedino̱ Noa ná a si da maya, a bati pe̱te̱ bola tumba lao byanedi ná: “To̱ njika mot’a ndabo a Israel to̱ mwe̱n nu jai o ndabo abu nu mabwe̱ ńama to̱ ino̱n i madabe̱ o jango, a kome maya mao, a kudumane̱ pe̱ mo̱ na mińangadu.” A bati pe̱ ná: “Lo si da maya.” ( ) Yehova a ta te̱nge̱ nde a pula ná tumba lao le̱ne̱ ná maya me bosangi. Ba wusa da ńama nde seto̱ maya. Ba ta bangame̱ne̱ koma o wase maya ma ńama ba bono̱ ońola da."
fr,dua,"12 Quelques années après la mort de Jésus, les apôtres et les anciens de l’assemblée de Jérusalem se sont réunis. Ils devaient décider à quels commandements de la Loi donnée aux Israélites les chrétiens devaient obéir ( lire ). Jéhovah les a aidés à comprendre que le sang était toujours précieux pour lui et que les chrétiens devaient le considérer comme sacré. Les chrétiens de cette époque ne mangeaient pas de sang et ils n’en buvaient pas. Ils ne mangeaient pas non plus de la viande qui n’avait pas été saignée correctement. Consommer du sang aurait été aussi grave que de rendre un culte à des idoles ou de commettre des actes sexuels immoraux. En fait, les vrais chrétiens ont toujours refusé de manger et de boire du sang. Et aujourd’hui ? Jéhovah veut toujours que nous considérions le sang comme sacré.","12 Eyek’a mbu ombusa kwed’a Yesu, bamuloloma na batudu ba mwemba ma Kriste̱n o Yerusalem ba jai o jombwea njika Mambenda oteten a ma ma bolabe̱ Bonaisrael Kriste̱n yangame̱nno̱ bupe̱. ( Langa .) Yehova ongwane̱ babo̱ o so̱ṅtane̱ ná maya ma dia te̱nge̱ nde tiki o miso̱ mao, na ná bangame̱ne̱ tika je̱ne̱ mo̱ ka lambo le bosangi. Kriste̱n a boso i si wusa da to̱so̱ ńo̱ maya to̱so̱ da ńama ni si ke̱be̱ mulopo ńai maya ma mabusano̱ ná popolopopolo. Ba bola te̱ nika, e wusa nde be̱ biana be nde o jowe̱ losango to̱so̱ wite̱ musonje. Botea ni ponda, Kriste̱n a mbale̱ i bangi o da to̱so̱ ńo̱ maya. O nin we̱nge̱ pe̱ so̱ e? Yehova a dia te̱ nde a mapula ná je̱ne̱ ná maya me bosangi."
fr,dua,"13 Cela veut-​il dire que les chrétiens doivent refuser les transfusions de sang ? Oui. Jéhovah nous ordonne de ne pas manger de sang ni d’en boire. Si un docteur vous dit de ne pas boire d’alcool, est-​ce que vous allez vous en injecter dans les veines ? Bien sûr que non ! De la même façon, puisque nous ne devons pas manger de sang ni en boire, nous n’acceptons pas les transfusions de sang (voir la note n o 29 ).","13 Mo̱, nika e mapula kwala ná Kriste̱n yangame̱ne̱ pe̱ banga tombe̱le̱ la maya e? E. Yehova anedi biso̱ ná di si da to̱so̱ ńo̱ maya. Do̱kita a kwalane̱ te̱ wa ná o si ńo̱ belam ba ngińa, o me̱nde̱ jinge̱le̱ mo̱ o ńol’ango̱ tongwea na ndo̱ndo̱ki e? Tomtom! Mulemlem pe̱ nde byanedi ba si da to̱so̱ si ńo̱ la maya be mapulano̱ kwala ná di si me̱nde̱ jemea tombe̱le̱ la maya.​—Ombwa Maki 28 ."
fr,dua,"14 Et si un docteur nous dit que, si nous refusons une transfusion de sang, nous allons mourir ? C’est à chacun de décider s’il obéira à la loi de Dieu sur le sang. Les chrétiens ont beaucoup de respect pour la vie, qui est un cadeau de Dieu. C’est pourquoi ils cherchent d’autres traitements médicaux pour rester en vie. Mais ils n’acceptent pas les transfusions de sang.","14 Ye pe̱ te̱ ná do̱kita di kwalane̱ biso̱ ná di mawo̱ yete̱na di bangi tombe̱le̱ la maya, nje di me̱nde̱no̱ bola e? Moto te̱ nde angame̱ne̱ no̱nge̱ bedomsedi o sengane̱ mbend’a Loba to̱ ke̱m jombwea maya. Kriste̱n i mabola jabea la longe̱ la Loba edube ende̱ne̱, di me̱nde̱ so̱ wasa mbad’a bo̱lise̱ ipe̱pe̱ i si mabolane̱ maya ná di benge be̱ longe̱; nde di si me̱nde̱ jemea tombe̱le̱ la maya."
fr,dua,"15 Nous faisons tout notre possible pour rester en bonne santé. Mais nous n’acceptons pas les transfusions de sang parce que le sang représente la vie et parce que, pour Dieu, il est sacré. Il est plus important d’obéir à Jéhovah que d’essayer de prolonger notre vie en lui désobéissant. Jésus a dit : « Celui qui veut sauver sa vie la perdra, mais celui qui perd sa vie à cause de moi la sauvera » ( ). Nous voulons obéir à Jéhovah parce que nous l’aimons. Il sait ce qui est le mieux pour nous. Et comme lui, nous considérons que la vie est précieuse et sacrée ( ).","15 Di mawe̱ na ngińa ná di be̱ne̱ ja la bwam, nde kana longe̱ leno̱ Loba tiki, di si me̱nde̱ jemea tombe̱le̱ la maya. Ye mweńa jita ná di sengane̱ Loba buka kwe̱me̱ mo̱ ońolana di makeka ko̱ko̱ mińa ma longe̱ lasu. Yesu mo̱ ná: “To̱ nja nu mapule̱ sunge̱ longe̱ lao a mabo̱lo̱ne̱ mo̱; nde to̱ nja pe̱ nu mabo̱lo̱ne̱ longe̱ lao ońol’am a makombe̱ mo̱.” ( ) Di mapula sengane̱ Yehova ońolana di to̱ndi mo̱. A bi nje ye bwam ońol’asu buka me̱se̱; kana Yehova, longe̱ le pe̱ biso̱ tiki na bosangi o miso̱.​— ."
