source_lang,target_lang,source_text,target_text
fr,dua,La formation théocratique est depuis longtemps une particularité des Témoins de Jéhovah. Ceux qui se consacrent à plein temps à la prédication peuvent bénéficier de cours spéciaux pour pouvoir ‘accomplir pleinement leur ministère’ ( ).,"Mboṅ a Yehova i be̱n jita la besukulu o jokwa Bibe̱l. Ba bena ba matombise̱ pond’a mususu o dikalo be na ba kusa jongwane̱ la tobotobo tongwea na besukulu, ná ba ‘londise̱ ebol’abu mbom.’​— ."
fr,dua,"L’École des pionniers. À la fin de sa première année de service à plein temps, le pionnier permanent suit un cours de six jours qui se tient en général dans une Salle du Royaume proche de chez lui. Ce cours a pour but d’aider le pionnier à se rapprocher encore plus de Jéhovah, à gagner en efficacité dans tous les aspects de la prédication et à poursuivre fidèlement son service.","Esukul’a Ebol’a Pionie. O su la mbu maboso m’ebol’a pionie, mute̱ dikalo ena ukea o esukul’a pionie. Y’esukulu ye nde ya mińa mutoba. O jita la ngedi e matomba nde o Ndabo a Janea. E be̱n manda ná yongwane̱ pionie ná e bate sisea be̱be̱ na Yehova, e be̱ pe̱ iwiye̱ o mbad’a dikalo ye̱se̱ na bam, na londise̱ pe̱ ebol’ao."
fr,dua,"L’École pour évangélisateurs du Royaume. Ce cours de deux mois est conçu pour former des pionniers expérimentés prêts à quitter leur région pour servir dans tout endroit où ils seraient utiles. En quelque sorte, ils disent : « Me voici ! Envoie-​moi ! », à l’exemple du plus excellent Évangélisateur que la terre ait porté, Jésus Christ ( ). Partir loin de chez soi nécessite parfois de simplifier son mode de vie. La culture, le climat et la nourriture peuvent être complètement différents de ce dont on avait l’habitude. Il faut peut-être même apprendre une nouvelle langue. Cette école aide des frères et sœurs célibataires ou mariés, ayant entre 23 et 65 ans, à cultiver les qualités spirituelles dont ils auront besoin dans leur affectation et les aptitudes qui leur permettront d’être utilisés plus pleinement par Jéhovah et son organisation.","Esukul’a Bate̱ Dikalo la Janea. Y’esukulu ye nde ońola myo̱di miba. E mongwane̱ pionie o be̱ be̱be̱ o wala o to̱ njika epolo ba lomabe̱no̱ ońola dikalo. Ka Mute̱ Dikalo ńa iwiye̱ nu belabe̱ ná Yesu Kristo, pionie pe̱ i makwala ná : “Mba nun, loma mba!” ( ) Jasumwe̱ o mboa ango̱ wala etum o te̱ dikalo, nika e mabaise̱ ná moto a bie bola mo̱me̱ne̱ ka jabea. Ngō̱, bede̱mo, na da, be ná ba be̱ diwengisan na nje moto a ko̱lo̱ngo̱ne̱no̱ o mbo’ao. Yen ebe angame̱ne̱ na mo̱me̱ne̱ o jokwa eyem’a bwambo ya peńa. Y’esukulu e mongwane̱ bonasango na bonańango be mulamba, ba bai, to̱so̱ ba babe̱, ba be̱n oteten a 23 na 65 ma mbu, o be̱ne̱ bede̱mo be mongwane̱ babo̱ o be̱ ńai Yehova na bebokedi bao ba mabolane̱no̱ babo̱ o mususu mwe̱se̱."
fr,dua,"L’École biblique de Galaad. En hébreu, « Galaad » signifie « tas [servant de] Témoin ». Depuis son ouverture en 1943, cette école a envoyé plus de 8 000 missionnaires pour qu’ils témoignent efficacement « jusqu’aux extrémités de la terre » ( ). Quand des Galaadites sont arrivés au Pérou, il n’y avait aucune assemblée dans ce pays. Aujourd’hui, il y en a plus de 1 000. Le Japon comptait moins de dix Témoins quand nos missionnaires ont commencé à y prêcher. Il en compte aujourd’hui plus de 200 000. Le cours de 5 mois comprend une étude approfondie de la Parole de Dieu. Cette école invite des pionniers spéciaux, des missionnaires, des béthélites et des responsables de circonscription et leurs femmes à recevoir une formation intensive dont le but est de contribuer à affermir et à fortifier l’œuvre mondiale.","Esukul’a Gilead e bokabe̱ na Watchtower. Na bwambo ba Bonahebe̱r, eyal’a “Gilead” e mapula nde kwala ná “Mwindi ma Mboṅ” (nika ná mboṅ jita). Botea o mbu ma 1943 y’esukulu e botedino̱, 8 000 la bonasango na bonańango, bokwabe̱le̱ oten. O su l’esukulu, ba malomabe̱ o te̱ dikalo “nate̱na o masu ma wase.” ( ) Oboso ná bawe̱ Gilead ba mapo̱ o ekombo e belabe̱ na Peru, mwemba to̱ mō̱ ma Mboṅ a Yehova mu si ta oten. We̱nge̱ myemba me oten buka na 1 000. Oboso ná bawe̱ Gilead ba mapo̱ o Yapan, Mboṅ a Yehova i si ta i buka dom, nde we̱nge̱ muso̱ngi mabu mu buki 200 000. Y’esukulu ya myo̱di mitanu e mongwane̱ babo̱ o langa na bata pe̱te̱ so̱ṅtane̱ Bibe̱l bwambwam. Nja ńe ná ńukea oten e? Pionie ya tobotobo, bamuloloma ba wu o bekombo bepe̱pe̱, babole̱ ebolo o Bete̱l, baboledi ba bebondo."
fr,dua,Quel est l’objectif de l’École des pionniers ?,Esukul’a Ebol’a Pionie ye nde ońola nje e?
fr,dua,Qui peut bénéficier de l’École pour évangélisateurs du Royaume ?,Nja ńe ná ńukea o Esukulu ya Bate̱ Dikalo la Janea e?
fr,dua,"École de Galaad, Patterson (New York).","Esukul’a Gilead, o Paterson, ńe o New York"
fr,dua,"Nos anciens ne forment pas un clergé. Ils ne sont pas payés pour ce qu’ils font dans l’assemblée. Comme au I er siècle, ce sont des hommes très proches de Jéhovah, désignés pour être des bergers pour l’assemblée ( ). Ils remplissent les conditions requises pour présider et prendre soin de l’assemblée, « non par contrainte, mais de bon cœur devant Dieu ; non par amour d’un gain malhonnête, mais avec empressement » ( ). Que font-​ils pour nous ?","Mboṅ a Yehova i si masawea batudu babu mo̱ni. Kana o ponda bamuloloma, batudu be nde bato be be̱be̱ na Yehova, bená Mudī-musangi mu te̱se̱no̱ o jombwea “mwemba ma Loba.” ( ) Batudu be nde bato ba be̱n dube̱ la Yehova di bam, babo̱ nde ba madie̱le̱ ebol’a mwemba. Ba mabola, “seto̱ ońola muse̱ṅ ma bobe nde na mulema mwe̱se̱.” ( ) Njik’ebolo batudu ba mabolano̱ ońol’asu e?"
fr,dua,"Ils prennent soin de nous et nous protègent. Les anciens guident, protègent et aident l’assemblée à rester proche de Jéhovah. Comprenant que c’est Dieu qui leur a confié ce rôle important, ils ne dominent pas sur nous ; ils contribuent plutôt à notre bien-être et à notre joie ( ). Tout comme un berger prend bien soin de chacune de ses brebis, ils s’efforcent de connaître chaque membre de l’assemblée ( ).","Ba mombwea na tata pe̱ biso̱. Batudu ba mabolane̱ Bibe̱l o die̱le̱, tata, na jongwane̱ mwemba o be̱ be̱be̱ na Yehova. Nika ba bino̱ ná Loba nde a boli babo̱ mu m’bē̱, ba si manea jemea lasu, ba mongwane̱ nde o muńe̱nge̱ masu. ( ) Kana mutate̱ mido̱ngi a mombweano̱ dibemba lao, nikame̱ne̱ pe̱ nde batudu ba mombweano̱ mō̱ na mō̱ ńasu te̱ o mwemba.​— ."
fr,dua,"Ils nous enseignent à faire la volonté de Dieu. Chaque semaine, les anciens président les réunions de l’assemblée afin de fortifier notre foi ( ). Ces hommes dévoués sont aussi des prédicateurs exemplaires, qui nous accompagnent et nous forment dans toutes les facettes de la prédication.","Ba mokwe̱le̱ biso̱ ne̱ni bola jemea la Loba. Woki te̱, batudu nde ba madie̱le̱ ndongame̱n ya mwemba o bwam ná dube̱ lasu di bate joua. ( ) Babo̱ nde ba madie̱le̱ ebol’a dikalo, bongwane̱ pe̱ biso̱ o mbad’a te̱ la dikalo ye̱se̱ ná bam."
fr,dua,"Ils nous encouragent. Pour aider chacun de nous à avoir de meilleures relations avec Jéhovah, les anciens discutent avec nous à la Salle du Royaume ou nous rendent visite chez nous. Leur but est de nous aider et de nous réconforter avec la Bible ( ).","Ba membe̱ mō̱ na mō̱ ńasu te̱. Ná mō̱ na mō̱ ńasu te̱ a be̱ne̱ mulatako ma bwam na Yehova, batudu ba mabola biso̱ malea o Ndabo a Janea, ba mape̱pe̱le̱ pe̱ biso̱ o mamboa masu.​— ."
fr,dua,"En plus de leur activité dans l’assemblée, la plupart des anciens ont un emploi et des responsabilités familiales qui leur demandent temps et attention. Ces frères « qui travaillent dur » méritent notre respect ( ).","O sumo te̱ ebol’abu ya batudu o mwemba, jita la batudu ba be̱n m’bē̱ ma jombwea mbia mabu na wasea babo̱ da la buńa, nika e mabaise̱ babo̱ ponda. Jangame̱ne̱ bola ba bonasango edube, ońola ebol’a ngińa ba mabolano̱ oteten a mwemba.​— , 13."
fr,dua,Quel est le rôle des anciens ?,Njik’ebolo batudu ba be̱nno̱ o mwemba e?
fr,dua,Quelle aide individualisée nous apportent-​ils ?,Ne̱ni batudu ba malee̱le̱no̱ ná ba to̱ndi biso̱ e?
fr,dua,"La Bible parle de deux groupes de chrétiens qui assument des responsabilités dans l’assemblée : les « responsables » et les « assistants » ( ). En principe, chaque assemblée en compte plusieurs. Que font les assistants pour nous ?","Bibe̱l e mato̱po̱ ońola mabe̱le̱ ma bato maba, be ná ba be̱n m’bē̱ ma sue̱le̱ mwemba. E mabele̱ babo̱ ná​—“bombwedi na baboledi.” ( ) We ná o be̱ne̱ babo̱ jita o myemba mō̱. Nje baboledi ba be̱nno̱ k’ebolo ońola bwam basu e?"
fr,dua,"Ils aident les anciens. Qu’ils soient jeunes ou âgés, les assistants sont proches de Jéhovah, dignes de confiance et appliqués. Dans l’assemblée, ils s’occupent d’affaires courantes, mais importantes, concernant des questions matérielles et d’organisation. Cela permet aux anciens de se concentrer sur leurs responsabilités d’enseignants et de bergers.","Ba mongwane̱ batudu. To̱ ba be̱ beso̱mbe̱ to̱ ba kokwa mimbu, baboledi be nde bato bena be be̱be̱ na Yehova, bou pe̱ o mudī. Be nde bato ba be̱ne̱ne̱no̱ lakisane̱. Oteten a mwemba ba mabola ngusungus’a bebolo bena be mombweye̱ mwemba mwe̱se̱. Nika e mabola ná batudu ba bate jombwea tobotobo ebol’a belēdi na ya bombwedi."
fr,dua,"Ils se rendent utiles. Des assistants sont chargés de l’accueil lors des réunions. D’autres s’occupent de la sonorisation, tiennent la comptabilité ou remettent des publications et des territoires de prédication aux membres de l’assemblée. Ils participent à l’entretien de la Salle du Royaume. Les anciens leur demandent parfois d’aider des chrétiens âgés. Quelles que soient leurs responsabilités, les assistants les assument volontiers, ce qui leur vaut le respect de tous ( ).","Ba mabola ngusungus’a bebolo. Bō̱ ba be̱n nde ebol’a kasa bato be̱se̱ ba mukeye̱ o ndongame̱n. Bape̱pe̱ ba mombwea belongisan ońola besengedi, jabane̱ la kalati, ba maso̱nge̱le̱ mo̱ni mu bolabe̱ o elimb’a mabea ma wonja, na lee̱ pe̱ bepolo ońola dikalo. Ba mombwea pe̱ bosangi ba Ndabo a Janea. Batudu ba yo̱ki baise̱ babo̱ ná bongwane̱ bonasango ba mádune̱. To̱ e be̱ nde njik’ebolo e bolabe̱ babo̱, ba baboledi ba mabola mo̱ na muńe̱nge̱ esibe̱ mińakisan. Nika e mabola babo̱ edube.​— ."
fr,dua,"Ils donnent un bon exemple. Les assistants sont choisis pour leurs qualités chrétiennes. Aux réunions, leurs exposés fortifient notre foi. En prédication, leur zèle stimule le nôtre. Leur coopération avec les anciens favorise la joie et l’unité ( ). Avec le temps, ils peuvent remplir les critères pour être anciens.","Ba mabola eyembilan a bwam. Baboledi ba po̱so̱be̱ nde ońola bede̱mo babu ba mudī ba bwam. Ba mabola te̱ bekwali o ndongame̱n, nika e membe̱ dube̱ lasu. Ko̱d’abu o dikalo, e matute̱le̱ biso̱ o bupe̱ eyembilan abu. Ebol’abu ya bwam mulatako na batudu, e mabola ná di be̱ muńe̱nge̱, di late pe̱ o mudī. ( ) Na ponda, be ná ba po̱so̱be̱ ka batudu."
fr,dua,Quelles qualités doivent avoir les assistants ?,Njik’ebolo baboledi ba mabolano̱ e?
fr,dua,Que font-​ils pour que l’assemblée fonctionne bien ?,Nje ba mabolano̱ ońola bwam ba mwemba e?
fr,dua,Réunion pour la prédication.,Ndongame̱n a dikalo
fr,dua,Entretien de la Salle du Royaume.,We̱le̱ bosangi o Ndabo a Janea
fr,dua,"Les Écritures grecques chrétiennes mentionnent souvent Barnabé et l’apôtre Paul, des responsables itinérants qui rendaient visite aux assemblées du I er siècle. Pourquoi le faisaient-​ils ? Ils se souciaient sincèrement du bien-être des autres chrétiens. Paul a déclaré : « Retournons à présent voir les frères [...] pour voir comment ils vont » ( ). Il était disposé à parcourir des centaines de kilomètres pour aller les fortifier. Les responsables itinérants de notre époque ont le même objectif.","Betiledi ba Grikia be mato̱po̱ ońola Barnabas na ńamuloloma Paulo ka baboledi ba ebondo be ná, ba ta bape̱pe̱le̱ myemba o pond’abu. Ońola nje ba tano̱ ba bola nika e? Ońola ńo̱ng’abu ńa jongwane̱ kriste̱n ipe̱pe̱ na ńa bia ja labu la bwam. Paulo a kwali ná: “ese̱le̱ biso̱ jale pe̱te̱ o mindi me̱se̱” ná jombwe ne̱ni bonasango ba jaino̱. A ta be̱be̱ o dangwa bebwea ba kilometa o wala jembe̱ babo̱. ( ) Baboledi ba ebondo ba we̱nge̱ pe̱ ba mabola ebol’abu na mu mulemlem ma ńo̱ngi."
fr,dua,Ils viennent nous encourager. Les responsables de circonscription s’occupent chacun d’une vingtaine d’assemblées locales ; ils passent une semaine avec chacune d’elles deux fois l’an. Leur expérience et celle de leurs femmes (s’ils sont mariés) nous sont très utiles. Ils aiment apprendre à connaître jeunes et moins jeunes et nous accompagner dans la prédication et les cours bibliques. Ils apportent une aide individualisée à des membres de l’assemblée en leur rendant visite avec des anciens. Ils donnent des discours encourageants aux réunions et aux assemblées de circonscription ou régionales ( ).,"Ba mapo̱ o jembe̱ biso̱. Muboled’a ebondo te̱ a mape̱pe̱le̱ be̱be̱ na 20 ma myemba. A matombise̱ woki po̱ na mwemba te̱ ngedi ibā ońola mbu. Je ná di tombwane̱ malea mabu na má bito babu yete̱na ba bai. Ba mawasa bia beso̱mbe̱ na badun o mwemba te̱, be pe̱ muńe̱nge̱ o die̱le̱ babo̱ o dikalo na o mokwa mabu ma Bibe̱l. Ba baboledi ba mape̱pe̱le̱ pe̱ bane̱ bonasango o jembe̱ babo̱, mwemba na batudu. Ba mabola pe̱ bekwali o ndongame̱n na mako̱to̱ne̱ ońola bwam basu.​—"
fr,dua,"Ils s’intéressent à tous. Les responsables de circonscription aident les membres des assemblées à avoir de meilleures relations avec Jéhovah. Ils se réunissent avec les anciens et les assistants pour faire le point sur les progrès réalisés et leur donner des conseils sur la façon d’assumer leurs responsabilités. Ils aident les pionniers à obtenir de bons résultats dans la prédication. Ils ont plaisir à faire la connaissance des nouveaux et se tiennent au courant de leurs progrès. Chacun d’eux donne volontiers de lui-​même, se considérant comme ‘un collaborateur pour nos intérêts’ ( ). Leur foi et leur attachement à Dieu sont pour nous de bons exemples à imiter ( ).","Ba mombwea bato be̱se̱ . Baboledi ba ebondo ba mongwane̱ myemba o be̱ne̱ mulatako ma bwam na Loba. Ba mako̱to̱me̱ na batudu nikame̱ne̱ pe̱ na baboledi o kwalea ońola bońaki ba mwemba, na bola pe̱ babo̱ ngus’a malea o bia bambe̱ mbe̱ mabu o mwemba. Ba mongwane̱ pionie o tongwe̱le̱ dikalo labu. Be pe̱ muńe̱nge̱ o bia ba peńa oteten a mwemba na ne̱ni ba moano̱ o mudī. Ba bonasango ba mabola babo̱me̱ne̱ ka jabea ońola bwam ba bonasango abu. ( ) Di bupe̱ eyembilan a dube̱ na jemea l’abu.​— ."
fr,dua,Pourquoi les responsables de circonscription vont-​ils dans les assemblées ?,Ońola nje baboledi ba ebondo ba mape̱pe̱le̱no̱ myemba e?
fr,dua,Comment pouvez-​vous profiter de leurs visites ?,Ne̱ni weno̱ ná o tombwane̱ mape̱pe̱le̱ mabu e?
fr,dua,Réunion pour la prédication.,Ndongame̱n a dikalo
fr,dua,"En cas de catastrophe, nous nous organisons immédiatement pour secourir les Témoins de Jéhovah en détresse. Ces efforts sont l’expression de notre sincère amour fraternel ( ). Comment apportons-​nous notre aide ?","Ndenge̱ e kwedi te̱ ka: mudika, soa la mińangadu, mpupe, to̱so̱ pungwea la mudongo ma wea, Mboṅ a Yehova i mako̱to̱me̱ o pomane̱ wanea bonasango abu jongwane̱. Mi miwe̱n mi malee̱le̱ ndol’a ńo̱ngo̱ńo̱ngo̱ di be̱ne̱ne̱no̱ mō̱ na nune̱. ( ) Ne̱ni di mawanano̱ di jongwane̱ e?"
fr,dua,"Nous donnons de l’argent. Au I er siècle, les chrétiens d’Antioche ont envoyé de l’argent à ceux de Judée, touchés par une grande famine ( ). Aujourd’hui, nous apprenons parfois que quelque part des Témoins sont dans le besoin. Nous faisons alors, par l’intermédiaire de notre assemblée, des dons pour les aider matériellement ( ).","Di mabola mo̱ni. Ponda njai ninde̱ne̱ e tano̱ o Yudea, Kriste̱n ya boso i lomedi bonasango abu bō̱ o mudī mo̱ni o jongwane̱ babo̱. ( ) Mulemlem pe̱ we̱nge̱, di sengi te̱ ná bonasango asu ba kusi ndutu o epas’a wase ewo̱ di malomea babo̱ jongwane̱ tongwea na mwemba mabu.​— ."
fr,dua,"Nous organisons des secours. Les anciens se trouvant sur le lieu d’une catastrophe recherchent chaque membre de leur assemblée pour savoir si tous sont sains et saufs. Un comité de secours coordonne l’aide médicale et l’approvisionnement en nourriture, en eau potable, en vêtements et en abris. De nombreux Témoins ayant des compétences particulières se déplacent volontairement à leurs propres frais pour participer aux opérations de secours ou réparer les maisons et Salles du Royaume endommagées. Étant unis et habitués à travailler ensemble, nous nous mobilisons vite quand c’est nécessaire. Nous secourons « ceux qui sont nos frères et sœurs dans la foi », mais également, si possible, d’autres personnes, quelle que soit leur religion ( ).","Di malomea babo̱ bema be malondise̱ ńo̱ng’abu. Batudu ba mwemba ba mano̱ngo̱ ndutu o bia nga elong’a mwemba ewo̱ te̱ ye o ndutu to̱ ke̱m. Bonasango bá be̱n mboṅ a jombwea nika bá maloma mbo̱ti, da, madiba ma ńo̱ ma bwam, nikame̱ne̱ pe̱ na ngus’a myanga o jongwane̱. Bonasango asu jita bá bi ebol’a mā, ba mala jongwane̱ o po̱ngulane̱ milongi na Mandabo ma Janea ma buledi. Mulatako masu nikame̱ne̱ pe̱ na ko̱lo̱ngo̱ne̱ la bola ebolo mwemba, ba mongwane̱ biso̱ o pomane̱ sue̱le̱ bonasango asu ke̱ ni pond’epo̱i. Ye mbale̱ ná di mongwane̱ bonasango asu o mudī, nde di mongwane̱ pe̱ na bá be̱se̱ ba titi o dube̱ diwo̱ na biso̱.​— ."
fr,dua,"Nous consolons avec la Bible et apportons une aide affective. Les victimes de catastrophes ont particulièrement besoin d’être consolées. Dans ces moments-​là, nous puisons de la force auprès de Jéhovah, « le Dieu de toute consolation » ( ). En parlant aux personnes en détresse des promesses bibliques, nous les assurons que le royaume de Dieu mettra bientôt fin aux drames, aux douleurs et aux souffrances ( ).","Di mawanea babo̱ jongwane̱ o mambo ma mudī, jembe̱ pe̱ milema mabu. Bato bena ndutu e kweledino̱ ba be̱n ńo̱ng’a belo̱ko̱medi. O ni ponda, di makusa ngińa ni mawe̱ na Yehova, “Loba la lo̱ko̱mea le̱se̱.” ( ) Je muńe̱nge̱ o langwea babo̱ makakan ma betiledi na bola babo̱ mbaki ná Janea la Loba, di mabo̱le̱ son a ponda ndenge̱ ye̱se̱ i mawane̱ ndutu na take.​— ."
fr,dua,Pourquoi arrivons-​nous à vite nous mobiliser en cas de catastrophe ?,Ońola nje Mboṅ a Yehova i mapomane̱no̱ jongwane̱ o ponda ndenge̱ e?
fr,dua,Comment consolons-​nous les victimes de catastrophes ?,Ne̱ni Mboṅ a Yehova i mabolane̱no̱ Bibe̱l o jongwane̱ bato be o ndenge̱ e?
fr,dua,"Peu avant sa mort, Jésus a eu une conversation avec quatre de ses disciples — Pierre, Jacques, Jean et André. Il leur a parlé du ‘signe de sa présence’, qui se produirait dans les derniers jours, et a posé une question importante : « Quel est donc l’esclave fidèle et avisé que son maître a établi sur ses domestiques, pour leur donner leur nourriture au bon moment ? » ( ). Par « nourriture », il faut comprendre ici une nourriture spirituelle, la connaissance à propos de Dieu. Jésus, le « maître », promettait à ses disciples de désigner ceux qui leur donneraient cette connaissance en abondance au temps de la fin. Qui serait cet « esclave » ?","Obiana a mawo̱, Yesu a bele̱ o mbasan bokwedi bao bane̱i ba belabe̱ ná Petro, Yakobo, Yohane na Andrea a kwalisane̱ babo̱. Ni ponda a tano̱ a kwalisane̱ babo̱ jombwea eyemban ya byukedi bao, a baise̱ babo̱ min myuedi ma mweńa ná: “Nja so̱ ńe mūt’a jemea na jangwa, ńena sango a te̱se̱no̱ omo̱ń a bona bao ba ndabo, o bola babo̱ da o ponda ńangame̱ne̱ e?” ( ) Yesu a boli babo̱ mbaki ná, mo̱ ka “Sango” abu, a me̱nde̱ te̱se̱ bato bena ba me̱nde̱ bole̱ da la mudī ponda ye̱se̱. Nja so̱ ńe nu mūtu e?"
fr,dua,C’est un petit groupe de chrétiens oints. « Oints » veut dire choisis par l’esprit de Dieu. Cet « esclave » est le Collège central des Témoins de Jéhovah. Il donne la nourriture spirituelle aux autres adorateurs de Jéhovah. Nous dépendons de lui pour recevoir notre « part de nourriture au bon moment » ( ).,E nde dibo̱to̱ disadi la bokwedi ba Yesu bo̱kisabe̱ na mudī. Nu “mūtu” pe̱ nde e Dibe̱le̱ di Madie̱le̱ la Mboṅ a Yehova o wase ńe̱se̱. Ba mabola da la mudī o ponda ni te̱nge̱n. Di mengane̱ mo̱ “dime̱ne̱” lasu “la mbasi o ponda ńangame̱ne̱.”​— .
fr,dua,"Il gère la « maison de Dieu » ( ). Jésus a confié à cet « esclave » la grande responsabilité de gérer les ressources de la partie terrestre de l’organisation de Jéhovah ainsi que ses activités : la prédication et l’enseignement dans nos assemblées. Pour nous donner ce dont nous avons besoin, au moment où nous en avons besoin, « l’esclave fidèle et avisé » diffuse la nourriture spirituelle au moyen des publications que nous utilisons pour prêcher et au moyen de l’enseignement présenté à nos réunions et à nos grands rassemblements.","Mo̱ nde a mombweye̱ ndabo a Loba. ( ) Yesu a boli nu mūtu m’bē̱ me bodilo o jombwea dongo la bebokedi ba Yehova lena le o wase. A mombwea ebol’a dikalo na belongisan be̱se̱ be mabolane̱ ońola y’ebolo, a mokwe̱le̱ pe̱ biso̱ tongwea na myemba masu. Ná di kuse nje di be̱nno̱ ńo̱ngi o ponda ni te̱nge̱n, “mūt’a jemea na jangwa” a mabola biso̱ da la mudī tongwea na kalati di mabolane̱no̱ o dikalo na nje ye̱se̱ di mabolane̱no̱ o ndongame̱n asu na mako̱to̱ne̱ masu."
fr,dua,"Cet « esclave » est « fidèle » aux vérités bibliques et à sa mission de prêcher la bonne nouvelle, et il est « avisé » pour ce qui est de bien gérer les intérêts de Christ sur la terre ( ). Jéhovah le bénit en lui accordant accroissement et abondance de nourriture spirituelle ( ).","Nu mūtu e jemea ońolana a si mawengisane̱ belēdi ba Bibe̱l, e pe̱ iwiye̱ ońola m’bē̱ mao ma te̱ dikalo la myango ma bwam. E pe̱ jangwa ońola mbad’a bwam a mombweano̱ na dibie̱, myam ma kristo me o wase. ( ) Bońaki na tut’a da la mudī di be̱nno̱ ba malee̱le̱ ná Yehova a manamse̱ ebol’a nu mūtu.​— ."
fr,dua,Qui Jésus a-​t-​il désigné pour nourrir spirituellement ses disciples ?,Nja Yesu a po̱sino̱ o bola bokwedi bao da la mudī e?
fr,dua,Pourquoi peut-​on dire que « l’esclave » est « fidèle » et « avisé » ?,Ne̱ni nu mūtu eno̱ jemea na jangwa e?
fr,dua,Nous recevons tous une bonne nourriture spirituelle.,Biso̱ be̱se̱ di ma tombwane̱ da la mudī
fr,dua,"Au I er siècle, à Jérusalem, « les apôtres et les anciens » formaient un collège (ou petit groupe) central, en ce sens qu’ils prenaient des décisions importantes pour tous les chrétiens oints de l’époque ( ). Ils arrivaient à se mettre tous d’accord pour prendre des décisions. Pour cela, ils examinaient les Écritures et se laissaient guider par l’esprit de Dieu ( ). Il en va de même pour le Collège central aujourd’hui.",O ńo̱ṅo̱n a boso dibo̱to̱ disadi la “bamuloloma na batudu” o Yerusalem nde ba ta dibe̱le̱ di madie̱le̱ o ni ponda. Babo̱ nde ba ta ba no̱ngo̱ bedomsedi ba mweńa jombwea myemba me̱se̱ ma Kriste̱n yo̱kisabe̱. ( ) Ba ta bombwea nje betiledi be makwalano̱ na jese̱le̱ ná mudī ma Loba mu die̱le̱ babo̱ o bedomsedi bá mano̱ngo̱no̱. ( ) Mulemlem m’eyembilan pe̱ nde di be̱nno̱ we̱nge̱.
fr,dua,"Un groupe de chrétiens que Dieu utilise pour faire sa volonté. Les chrétiens oints formant le Collège central se passionnent pour la Parole de Dieu. Ils sont très expérimentés dans la gestion de questions pratiques et religieuses. Le Collège central se réunit chaque semaine pour examiner les besoins des Témoins du monde entier. Comme au I er siècle, il donne des instructions basées sur la Bible, notamment par des lettres et au moyen des responsables itinérants. Cela favorise une belle unité de pensée et d’action dans le peuple de Dieu ( ). Le Collège central encourage à la prédication et s’occupe de la préparation de la nourriture spirituelle ainsi que de la nomination de frères pour qu’ils assument des responsabilités.","Loba a mabolane̱ babo̱ o bola Jemea lao. Dibe̱le̱ di Madie̱le̱ di mombwea na ńo̱ngi ninde̱ne̱ ne̱ni ebolo e madangwano̱, na no̱ngo̱ pe̱ bedomsedi jombwea mambo ma mudī. Woki te̱ ngedi po̱, ba mako̱to̱me̱ o jombwea mambo ma mapule̱ ońola bonasango o wase ńe̱se̱. Kana o ńo̱ṅo̱n a boso, bedomsedi ba mano̱ngo̱no̱ tongwea na belēdi ba Bibe̱l, ba maloma mo̱ o myemba tongwea na maleta to̱so̱ na baboledi ba ebondo. Nika e mongwane̱ ná di be̱ moto mō̱ o mo̱nge̱le̱ na o mabola. ( ) Dibe̱le̱ di Madie̱le̱ nde di mombweye̱ mboṅsan má da la mudī, jome̱le̱ ońola ebol’a dikalo, na po̱so̱ bonasango ba madie̱le̱ mwemba."
fr,dua,"Un groupe de chrétiens qui se laisse guider par l’esprit de Dieu. Le Collège central cherche la direction de Jéhovah, le Souverain de l’univers, et de Jésus, le Chef de l’assemblée ( ). Ses membres ne se considèrent pas comme les chefs du peuple de Dieu. Avec tous les autres chrétiens oints, ils « continuent à suivre l’Agneau [Jésus] où qu’il aille » ( ). Le Collège central nous est reconnaissant pour nos prières en sa faveur.","Ba mese̱le̱ ná mudī ma Loba mu die̱le̱ babo̱. Dibe̱le̱ di Madie̱le̱ le nde owas’a bediedi ba Mwanedi Ńasam, Yehova, na Yesu ńe mulopo ma mwemba. ( ) Ba si malanga babo̱me̱ne̱ ka mulopo ma tumba la Loba. Mulatako na yine̱ kriste̱n yo̱kisabe̱, “ba mabupe̱ mun’a mudo̱ngi to̱ we̱ni a malano̱.” ( ) Ba bonasango ba mabwa muńe̱nge̱ ke̱ di makane̱ ońol’abu."
fr,dua,"Au I er siècle, qui composait le collège central ?",Nja nu ta dibe̱le̱ di madie̱le̱ o ńo̱ṅo̱n a boso e?
fr,dua,Comment le Collège central moderne cherche-​t-​il la direction de Dieu ?,Ne̱ni Dibe̱le̱ di Madie̱le̱ di mawasano̱ bediedi ba Loba e?
fr,dua,Le collège central du I er siècle.,Dibe̱le̱ di madie̱le̱ la ńo̱ṅo̱n a boso
fr,dua,Lecture d’une lettre du collège central.,Bolanga ba leta la dibe̱le̱ di madie̱le̱
